round,seed,exploit,defect,exploit_,coop
1,123,16748,19552,12142,29558
2,123,16815,19438,12085,29662
3,123,17007,21647,12257,27089
4,123,17848,23633,11589,24930
5,123,18165,22773,11204,25858
6,123,18203,23191,11262,25344
7,123,17386,21018,11910,27686
8,123,17442,20832,12074,27652
9,123,17386,21419,11948,27247
10,123,16984,22001,11955,27060
11,123,16385,20353,12884,28378
12,123,16594,21813,12485,27108
13,123,16412,22772,13175,25641
14,123,16529,21380,12745,27346
15,123,16441,21467,12693,27399
16,123,16324,20040,13221,28415
17,123,16181,20338,13122,28359
18,123,17140,21220,12810,26830
19,123,16125,19882,13155,28838
20,123,16153,20038,13291,28518
21,123,15732,18552,13192,30524
22,123,15924,18218,13282,30576
23,123,16641,19276,12980,29103
24,123,16615,20138,12776,28471
25,123,17491,21558,12068,26883
26,123,17607,21368,12299,26726
27,123,17537,21548,12306,26609
28,123,17476,19878,12035,28611
29,123,17449,20195,12071,28285
30,123,17956,19309,11782,28953
31,123,17875,19643,11607,28875
32,123,17890,19598,11678,28834
33,123,17967,19634,11734,28665
34,123,17967,19449,11849,28735
35,123,17840,20081,11467,28612
36,123,17833,18923,11535,29709
37,123,17546,18096,11428,30930
38,123,17650,19653,11792,28905
39,123,17483,20810,12401,27306
40,123,17377,21131,12232,27260
41,123,18207,18988,11411,29394
42,123,18461,18531,11213,29795
43,123,18381,18872,11311,29436
44,123,18629,17967,11354,30050
45,123,18395,19958,11779,27868
46,123,18225,19972,11859,27944
47,123,17437,21712,12728,26123
48,123,17031,20676,12806,27487
49,123,17884,18835,11723,29558
50,123,18084,18126,11981,29809
51,123,18006,17944,11919,30131
52,123,17701,17042,11569,31688
53,123,16799,19130,12504,29567
54,123,17921,20321,12160,27598
55,123,18045,20294,12264,27397
56,123,17889,20538,12149,27424
57,123,17958,20331,12178,27533
58,123,17972,21097,11869,27062
59,123,17128,19546,12476,28850
60,123,16501,21612,13174,26713
61,123,16374,21078,13341,27207
62,123,16320,22630,13611,25439
63,123,16448,23495,13752,24305
64,123,16371,23649,13942,24038
65,123,16705,23107,13989,24199
66,123,16684,24533,13942,22841
67,123,17153,23111,13277,24459
68,123,16196,21342,14129,26333
69,123,16243,21101,14117,26539
70,123,16347,19303,13918,28432
71,123,16748,20561,13808,26883
72,123,17586,22567,13260,24587
73,123,17163,21469,13211,26157
74,123,16386,20342,13592,27680
75,123,16149,19590,14002,28259
76,123,16032,20170,13815,27983
77,123,15460,18805,14247,29488
78,123,16143,19982,14086,27789
79,123,16905,21814,13219,26062
80,123,16192,23021,13828,24959
81,123,16266,22821,13826,25087
82,123,16093,22338,14023,25546
83,123,16705,20213,13357,27725
84,123,17241,21742,12882,26135
85,123,17676,21164,12921,26239
86,123,17790,22255,13080,24875
87,123,17922,20844,12619,26615
88,123,17069,19773,12991,28167
89,123,17142,19754,13015,28089
90,123,17338,19069,12854,28739
91,123,17458,19072,13016,28454
92,123,17172,20112,13768,26948
93,123,17017,20208,13788,26987
94,123,17028,20282,13785,26905
95,123,17799,21259,13462,25480
96,123,17659,20306,13219,26816
97,123,17072,20942,14293,25693
98,123,17724,23044,13883,23349
99,123,17756,22983,13883,23378
100,123,17714,23088,13705,23493
101,123,16934,21754,13870,25442
102,123,17075,20608,13718,26599
103,123,16606,21679,14371,25344
104,123,16905,22842,14330,23923
105,123,17419,23739,14560,22282
106,123,17373,23865,14381,22381
107,123,18043,24902,14320,20735
108,123,18129,24858,14285,20728
109,123,17982,24964,14305,20749
110,123,16904,23929,14939,22228
111,123,16959,23781,14927,22333
112,123,18238,21849,14007,23906
113,123,17955,21836,14032,24177
114,123,17526,21498,14596,24380
115,123,17649,21282,14475,24594
116,123,17760,21342,14505,24393
117,123,17522,21818,14298,24362
118,123,17615,20049,14268,26068
119,123,17795,18921,13497,27787
120,123,17678,19491,13641,27190
121,123,16396,17780,14602,29222
122,123,16678,18760,14420,28142
123,123,16786,18664,14571,27979
124,123,18068,19711,13947,26274
125,123,17609,18667,14029,27695
126,123,17268,19077,14087,27568
127,123,18189,21055,13088,25668
128,123,18256,19862,12410,27472
129,123,18571,19786,12443,27200
130,123,18178,21644,13016,25162
131,123,18710,23003,12611,23676
132,123,18708,22891,12646,23755
133,123,19209,22245,12486,24060
134,123,18701,21126,12726,25447
135,123,18042,19963,12978,27017
136,123,17924,19216,13222,27638
137,123,19162,21086,12201,25551
138,123,19159,22908,12228,23705
139,123,18731,23598,12179,23492
140,123,18632,23705,12239,23424
141,123,18855,24426,11853,22866
142,123,18760,24600,11905,22735
143,123,18727,23898,12276,23099
144,123,18275,22841,12069,24815
145,123,18247,22849,12154,24750
146,123,17945,21515,12265,26275
147,123,17559,20026,12344,28071
148,123,17670,20982,11969,27379
149,123,17649,22574,12360,25417
150,123,17499,22531,12348,25622
151,123,16884,21108,12654,27354
152,123,16978,20910,12944,27168
153,123,17342,22296,12557,25805
154,123,17263,21024,12295,27418
155,123,17433,20964,12423,27180
156,123,17131,21057,12248,27564
157,123,17367,21018,12338,27277
158,123,17254,21066,12402,27278
159,123,17185,20875,12484,27456
160,123,17334,21783,11849,27034
161,123,17546,21480,11950,27024
162,123,17958,22570,11887,25585
163,123,17198,21352,12469,26981
164,123,16934,21442,12360,27264
165,123,16896,21325,12256,27523
166,123,17283,21513,12485,26719
167,123,17064,21678,12202,27056
168,123,16234,19617,13366,28783
169,123,15036,17791,13892,31281
170,123,14697,16301,13944,33058
171,123,14732,16243,13915,33110
172,123,15528,17950,13629,30893
173,123,15533,17828,13449,31190
174,123,15470,17910,13446,31174
175,123,15639,18025,13493,30843
176,123,15265,18526,13712,30497
177,123,15234,19754,13916,29096
178,123,14846,21195,14647,27312
179,123,15239,20565,14658,27538
180,123,14545,19409,14751,29295
181,123,14438,19701,14970,28891
182,123,14400,19751,15014,28835
183,123,14570,19729,14978,28723
184,123,14347,19811,14801,29041
185,123,14317,19996,14687,29000
186,123,14385,19920,14727,28968
187,123,14635,20346,14499,28520
188,123,14614,20543,14455,28388
189,123,14532,18728,14590,30150
190,123,14298,18874,14585,30243
191,123,14418,20432,14688,28462
192,123,14501,20533,14531,28435
193,123,14563,20399,14733,28305
194,123,14504,20511,14816,28169
195,123,14102,20407,14425,29066
196,123,13454,18380,15475,30691
197,123,13471,18576,15326,30627
198,123,13412,17654,15662,31272
199,123,12495,16020,15909,33576
200,123,12218,14871,15575,35336
201,123,12426,15139,15608,34827
202,123,13066,15446,15772,33716
203,123,12330,17400,16590,31680
204,123,12162,17720,16475,31643
205,123,12100,17660,16437,31803
206,123,12100,19480,16631,29789
207,123,12265,19399,16635,29701
208,123,11787,20773,17326,28114
209,123,11814,20466,17587,28133
210,123,11940,18419,17248,30393
211,123,11994,18363,17197,30446
212,123,11964,19046,16947,30043
213,123,11875,19122,16973,30030
214,123,11848,19545,16909,29698
215,123,11627,18949,17116,30308
216,123,11150,17690,17174,31986
217,123,11281,17663,17223,31833
218,123,11266,17460,17246,32028
219,123,11383,17082,17371,32164
220,123,11738,17518,17172,31572
221,123,11972,17840,16818,31370
222,123,11861,18637,16449,31053
223,123,11936,18178,16649,31237
224,123,12029,18606,16703,30662
225,123,12057,17205,16337,32401
226,123,11762,16334,16675,33229
227,123,11713,16473,16534,33280
228,123,10948,14973,16859,35220
229,123,11071,14751,17020,35158
230,123,11413,13149,16210,37228
231,123,11419,13112,16460,37009
232,123,11419,13104,16246,37231
233,123,11150,13578,16447,36825
234,123,11249,13646,16311,36794
235,123,12029,15202,16310,34459
236,123,11728,15363,16143,34766
237,123,11883,15227,16117,34773
238,123,12065,15037,16207,34691
239,123,11844,15335,16129,34692
240,123,11386,13683,16473,36458
241,123,11629,15394,16295,34682
242,123,11960,15351,16305,34384
243,123,12450,13780,15606,36164
244,123,12247,13923,15580,36250
245,123,12460,13942,15738,35860
246,123,12238,13675,15593,36494
247,123,12204,13522,15467,36807
248,123,12260,13755,15689,36296
249,123,12771,11528,14336,39365
250,123,12744,11716,14216,39324
251,123,12896,11667,14451,38986
252,123,12572,11767,14304,39357
253,123,12674,11436,14233,39657
254,123,12772,11532,14306,39390
255,123,12790,11120,14356,39734
256,123,12720,10834,14164,40282
257,123,12620,10872,14111,40397
258,123,12611,10784,14069,40536
259,123,12684,10967,14137,40212
260,123,12932,10976,14067,40025
261,123,13064,10841,14324,39771
262,123,12686,10966,13997,40351
263,123,12697,10908,13938,40457
264,123,12386,10611,14338,40665
265,123,12011,9031,13862,43096
266,123,12097,8963,13706,43234
267,123,12118,8756,13734,43392
