round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12181,30822,16749,18248
3,16,12678,29443,16335,19544
4,16,12682,29344,16303,19671
5,16,13289,27872,16294,20545
6,16,13201,28261,16287,20251
7,16,13260,27988,16368,20384
8,16,12855,26502,16882,21761
9,16,12784,26630,16762,21824
10,16,12955,26378,16840,21827
11,16,13591,25243,16409,22757
12,16,13552,24933,16365,23150
13,16,13664,22949,16302,25085
14,16,13644,22860,16263,25233
15,16,13604,23139,16215,25042
16,16,13365,25082,16733,22820
17,16,13148,27263,16910,20679
18,16,13017,25682,17470,21831
19,16,12986,25808,17277,21929
20,16,13202,25615,17376,21807
21,16,13705,24512,16821,22962
22,16,14834,22428,15924,24814
23,16,15734,22916,15802,23548
24,16,15440,24647,15581,22332
25,16,15553,24589,15701,22157
26,16,15862,23273,15255,23610
27,16,14672,24909,16456,21963
28,16,14703,25421,16704,21172
29,16,15847,23524,15756,22873
30,16,15692,23696,15720,22892
31,16,16275,24114,15844,21767
32,16,16625,24202,15723,21450
33,16,17694,22625,15453,22228
34,16,17592,22613,15411,22384
35,16,17225,24495,15094,21186
36,16,17171,24100,14877,21852
37,16,16180,25632,15077,21111
38,16,16533,26810,14211,20446
39,16,16524,26757,14358,20361
40,16,15740,28314,14772,19174
41,16,15566,29284,14958,18192
42,16,15843,29358,15046,17753
43,16,15883,29119,14877,18121
44,16,15883,29050,15078,17989
45,16,15850,28497,14618,19035
46,16,15849,28540,14639,18972
47,16,16231,28774,14600,18395
48,16,16233,28238,14480,19049
49,16,15257,26645,15294,20804
50,16,15918,28254,14645,19183
51,16,16653,27245,14272,19830
52,16,16310,25154,15105,21431
53,16,16223,25144,15195,21438
54,16,16194,25151,14996,21659
55,16,16396,23629,15169,22806
56,16,16512,23248,15311,22929
57,16,15799,25222,15298,21681
58,16,15720,24921,14976,22383
59,16,15710,22850,15398,24042
60,16,15808,24180,15088,22924
61,16,16753,26316,13972,20959
62,16,16744,26686,13968,20602
63,16,16644,24934,14385,22037
64,16,16633,25196,14415,21756
65,16,16674,24927,14366,22033
66,16,16855,24736,14409,22000
67,16,16460,25086,14263,22191
68,16,16504,26592,14106,20798
69,16,15704,28343,14680,19273
70,16,15258,26155,15392,21195
71,16,15048,26735,15859,20358
72,16,15091,28906,15585,18418
73,16,14151,30853,15769,17227
74,16,13592,29406,16810,18192
75,16,13883,29363,17293,17461
76,16,13775,29590,17125,17510
77,16,14097,31501,16572,15830
78,16,13751,31421,16412,16416
79,16,13978,31138,16495,16389
80,16,12906,33219,16672,15203
81,16,14233,30874,15995,16898
82,16,14172,31192,16289,16347
83,16,15011,33300,14900,14789
84,16,14960,33659,14771,14610
85,16,15441,31759,15015,15785
86,16,15197,31013,15222,16568
87,16,15450,31219,15195,16136
88,16,14208,29317,16516,17959
89,16,13234,31288,17337,16141
90,16,13996,29179,16975,17850
91,16,14056,29468,16827,17649
92,16,13292,28942,17334,18432
93,16,13337,29037,17146,18480
94,16,13261,29241,17351,18147
95,16,13301,29563,17904,17232
96,16,14134,31719,16596,15551
97,16,14135,31693,16562,15610
98,16,14245,32062,16775,14918
99,16,12888,33788,17112,14212
100,16,12898,34034,17125,13943
101,16,13062,33600,17064,14274
102,16,12699,35417,16526,13358
103,16,12300,36022,16976,12702
104,16,12231,37913,16212,11644
105,16,12291,37893,16133,11683
106,16,12884,36038,16225,12853
107,16,12908,35887,16355,12850
108,16,13039,36272,16304,12385
109,16,13137,36240,16426,12197
110,16,12993,36043,16196,12768
111,16,12932,35489,16324,13255
112,16,13016,35813,16518,12653
113,16,12969,35867,16325,12839
114,16,13180,34159,17044,13617
115,16,13091,33919,17073,13917
116,16,13064,35415,16523,12998
117,16,12982,35615,16241,13162
118,16,13113,35318,16021,13548
119,16,13280,34734,16035,13951
120,16,13111,35090,15831,13968
121,16,13433,34839,15756,13972
122,16,12850,35607,16238,13305
123,16,12994,33725,16818,14463
124,16,12303,35810,17046,12841
125,16,12279,35810,17058,12853
126,16,11990,36285,16940,12785
127,16,12419,36188,16954,12439
128,16,11756,33907,18174,14163
129,16,11692,34384,18532,13392
130,16,12516,32514,18629,14341
131,16,12685,32619,18436,14260
132,16,12250,30919,19887,14944
133,16,12532,30764,19740,14964
134,16,11781,28947,20886,16386
135,16,11986,26843,20941,18230
136,16,11974,26927,20920,18179
137,16,11758,26590,20858,18794
138,16,11714,26809,20718,18759
139,16,11289,28597,20845,17269
140,16,11357,28270,20574,17799
141,16,11709,26490,20240,19561
142,16,12464,24819,20245,20472
143,16,12202,25096,20179,20523
144,16,11481,23093,21043,22383
145,16,11693,22737,20485,23085
146,16,11804,22569,20704,22923
147,16,12852,20990,19954,24204
148,16,12756,20711,19456,25077
149,16,13248,19325,19299,26128
150,16,14097,17928,18849,27126
151,16,14059,17712,18814,27415
152,16,14023,17871,18798,27308
153,16,15157,19563,17945,25335
154,16,15847,17992,16860,27301
155,16,15860,18070,16890,27180
156,16,16074,16278,16485,29163
157,16,14754,14907,17051,31288
158,16,13852,13765,17935,32448
159,16,15310,15132,16979,30579
160,16,15029,13965,17457,31549
161,16,14788,14049,17418,31745
162,16,15113,13792,17117,31978
163,16,15636,14949,16420,30995
164,16,15018,16333,16925,29724
165,16,15139,16288,16847,29726
166,16,15064,16352,16896,29688
167,16,14488,17417,17148,28947
168,16,14708,16082,16943,30267
169,16,14872,15884,16926,30318
170,16,15455,17255,16153,29137
171,16,16033,18909,16156,26902
172,16,16007,18985,16139,26869
173,16,15782,19094,16131,26993
174,16,15640,20467,16077,25816
175,16,15898,20114,15466,26522
176,16,15859,20117,15421,26603
177,16,15970,19920,15517,26593
178,16,15924,19954,15456,26666
179,16,16640,21970,14754,24636
180,16,16715,21727,14818,24740
181,16,16852,21764,14778,24606
182,16,17587,20536,14213,25664
183,16,17337,20189,14337,26137
184,16,17458,20416,14363,25763
185,16,16683,21954,14834,24529
186,16,16588,22260,15347,23805
187,16,16403,24232,15309,22056
188,16,16563,24031,15431,21975
189,16,15681,23455,15849,23015
190,16,15357,21561,16127,24955
191,16,14534,19445,16816,27205
192,16,13315,21755,17896,25034
193,16,13123,21043,17705,26129
194,16,12684,22400,17789,25127
195,16,13412,20968,17509,26111
196,16,13966,22631,16684,24719
197,16,13243,23928,16807,24022
198,16,13509,23583,16700,24208
199,16,13637,23968,16729,23666
200,16,13626,23704,16670,24000
201,16,13931,23240,16243,24586
202,16,14039,23899,16606,23456
203,16,13797,23952,16537,23714
204,16,13704,23699,16468,24129
205,16,13891,23289,16074,24746
206,16,13505,23018,16048,25429
207,16,13680,21501,15979,26840
208,16,13648,22667,16313,25372
209,16,13031,21369,16927,26673
210,16,12975,21228,16786,27011
211,16,13177,20205,16790,27828
212,16,13274,19714,16398,28614
213,16,12933,19203,16516,29348
214,16,13288,20866,16220,27626
215,16,13202,21034,16066,27698
216,16,13108,19584,16151,29157
217,16,12714,20063,17109,28114
218,16,12739,20209,17100,27952
219,16,12533,20987,17660,26820
220,16,12491,20790,17811,26908
221,16,12380,20891,17932,26797
222,16,12844,21111,17950,26095
223,16,11824,19358,18968,27850
224,16,11596,19463,19170,27771
225,16,11811,20956,18633,26600
226,16,12699,19399,17649,28253
227,16,13538,20701,17162,26599
228,16,13772,21621,16851,25756
229,16,14067,21015,17127,25791
230,16,13779,21425,17010,25786
231,16,14009,21233,16979,25779
232,16,14534,19609,16069,27788
233,16,15383,17707,15073,29837
234,16,15596,19262,14629,28513
235,16,15492,18696,14502,29310
236,16,15400,17576,14269,30755
237,16,15438,17658,14155,30749
238,16,15499,18612,14106,29783
239,16,15646,19950,13703,28701
240,16,15716,19862,13722,28700
241,16,16824,21584,12980,26612
242,16,16785,23121,12842,25252
243,16,16652,24691,12779,23878
244,16,16706,24637,12740,23917
245,16,16902,24676,12849,23573
246,16,17534,22693,11737,26036
247,16,17678,22835,11667,25820
248,16,17976,23192,11685,25147
249,16,18415,23537,11444,24604
250,16,18747,23578,11338,24337
251,16,17803,22731,11758,25708
252,16,17683,22690,11690,25937
253,16,18278,22345,11289,26088
254,16,18318,20900,10964,27818
255,16,18402,20532,10809,28257
256,16,17877,20208,10916,28999
257,16,17903,20094,10906,29097
258,16,17428,21788,11542,27242
259,16,17510,22043,11435,27012
260,16,17694,22113,11320,26873
261,16,17246,23463,11742,25549
262,16,17473,23485,11756,25286
263,16,17768,25450,11721,23061
264,16,16794,23439,12140,25627
265,16,16770,23628,12233,25369
266,16,16888,21748,12241,27123
267,16,17696,24173,11630,24501
268,16,17079,23137,11625,26159
269,16,17316,22287,11868,26529
270,16,17268,22264,11660,26808
271,16,17364,22820,11452,26364
272,16,17436,22972,11555,26037
273,16,17614,23136,11378,25872
274,16,17875,23438,11285,25402
275,16,17951,23459,11424,25166
276,16,17629,24988,11772,23611
277,16,17445,23774,11419,25362
278,16,17613,23381,11507,25499
279,16,17984,22267,11269,26480
280,16,17738,23920,11738,24604
281,16,17677,23960,11573,24790
282,16,17084,21781,12182,26953
283,16,16487,20459,12604,28450
284,16,16603,20192,12601,28604
285,16,16306,20626,12603,28465
286,16,16559,20278,12472,28691
287,16,16334,22639,12859,26168
288,16,16197,22255,13101,26447
289,16,16226,22341,13073,26360
290,16,16102,22516,12853,26529
291,16,16880,20845,12585,27690
292,16,16872,20842,12487,27799
293,16,16625,20644,12437,28294
294,16,17220,21623,12016,27141
295,16,17225,22090,11927,26758
296,16,17162,23342,12003,25493
297,16,16287,25260,12872,23581
298,16,16845,26114,12686,22355
299,16,17190,24707,12485,23618
300,16,16710,26517,12619,22154
301,16,17420,24809,12355,23416
302,16,17482,24713,12173,23632
303,16,17035,23321,12702,24942
304,16,16146,21959,13454,26441
305,16,16480,22195,13465,25860
306,16,16340,22735,14241,24684
307,16,16316,22565,14041,25078
308,16,16511,21038,14210,26241
309,16,16554,21266,14110,26070
310,16,16437,19909,14252,27402
311,16,16564,19516,13599,28321
312,16,16187,20467,13895,27451
313,16,16180,20632,13960,27228
314,16,16267,20442,13992,27299
315,16,15364,22306,15178,25152
316,16,15362,22844,15747,24047
317,16,15376,23489,15852,23283
318,16,15547,23070,15866,23517
319,16,14561,24978,16378,22083
320,16,14477,23502,16733,23288
321,16,14564,23262,16720,23454
322,16,13931,21777,17599,24693
323,16,13993,21919,17574,24514
324,16,13655,23420,17471,23454
325,16,13027,24918,17824,22231
326,16,13074,24739,17923,22264
327,16,13015,25115,18307,21563
328,16,13965,26882,17427,19726
329,16,13812,27174,17355,19659
330,16,13593,27892,17540,18975
331,16,13662,27949,17893,18496
332,16,12656,29512,18496,17336
333,16,12461,29982,18386,17171
334,16,12511,29772,18243,17474
335,16,12397,29874,18452,17277
336,16,12674,29543,18610,17173
337,16,12722,29472,18501,17305
338,16,12689,31265,17897,16149
339,16,12644,31383,17810,16163
340,16,13625,33556,16349,14470
341,16,15118,31262,15431,16189
342,16,14892,31503,15461,16144
343,16,15067,31429,15347,16157
344,16,15772,29180,15146,17902
345,16,15512,29574,15675,17239
346,16,15839,30127,15486,16548
347,16,15929,29614,15695,16762
348,16,15892,29843,15486,16779
349,16,16124,28444,15903,17529
350,16,16271,28328,15972,17429
351,16,17083,26627,15280,19010
352,16,16498,26261,15384,19857
353,16,16289,27755,15215,18741
354,16,16345,27909,15191,18555
355,16,16461,27338,14969,19232
356,16,16806,27781,14693,18720
357,16,16514,27506,14740,19240
358,16,16256,25420,15241,21083
359,16,16210,25148,14770,21872
360,16,16007,25561,15040,21392
361,16,16559,23726,14841,22874
362,16,17084,23996,14938,21982
363,16,17152,25831,14909,20108
364,16,16943,25981,14868,20208
365,16,17044,25908,14766,20282
366,16,16607,27806,15073,18514
367,16,16702,27891,15041,18366
368,16,17091,26169,14757,19983
369,16,17034,25969,14743,20254
370,16,16977,26052,14799,20172
371,16,18286,27747,13603,18364
372,16,18466,29944,12989,16601
373,16,18731,30387,12866,16016
374,16,18602,30461,12806,16131
375,16,18732,30346,12874,16048
376,16,19855,28596,12248,17301
377,16,19907,28925,12714,16454
378,16,19716,29102,12723,16459
379,16,20018,28828,12752,16402
380,16,20454,29288,12390,15868
381,16,20355,29168,12586,15891
382,16,20251,29512,12825,15412
383,16,19451,31729,12960,13860
384,16,19738,31439,12967,13856
385,16,20918,29620,12194,15268
386,16,21097,27718,12265,16920
387,16,21263,27468,12472,16797
388,16,21204,27477,12377,16942
389,16,21191,27545,12368,16896
390,16,22214,29350,11028,15408
391,16,22191,29516,10497,15796
392,16,21884,29617,10998,15501
393,16,22544,29765,11140,14551
394,16,22208,29771,11139,14882
395,16,22036,27636,11869,16459
396,16,22082,27602,12036,16280
397,16,22817,29645,10928,14610
398,16,22494,29812,10821,14873
399,16,22862,28021,10786,16331
400,16,23176,28016,10748,16060
401,16,22638,29817,11159,14386
402,16,22130,29571,11254,15045
403,16,21999,29926,11126,14949
404,16,23100,27809,10440,16651
405,16,23597,25813,10493,18097
406,16,23584,25833,10411,18172
407,16,23337,27514,9984,17165
408,16,22829,29321,10252,15598
409,16,21504,27440,11716,17340
410,16,21881,27420,11691,17008
411,16,21240,29464,11683,15613
412,16,20890,29147,11469,16494
413,16,19913,31133,12182,14772
414,16,19442,29098,13251,16209
415,16,19738,29361,13184,15717
416,16,18266,31494,14263,13977
417,16,17819,29441,15160,15580
418,16,17757,29390,15204,15649
419,16,18236,27339,15178,17247
420,16,18323,27401,15115,17161
421,16,18121,29041,14570,16268
422,16,18003,29217,14386,16394
423,16,18174,29105,14554,16167
424,16,18069,27175,14921,17835
425,16,17974,27005,15148,17873
426,16,17111,25172,16234,19483
427,16,16981,25400,16152,19467
428,16,16933,25403,16021,19643
429,16,16468,23659,17301,20572
430,16,16520,22120,17643,21717
431,16,15977,20558,18927,22538
432,16,14675,22280,20166,20879
433,16,14661,22429,20258,20652
434,16,14483,22546,20217,20754
435,16,14693,22346,20255,20706
436,16,14731,22715,20579,19975
437,16,14746,22787,20403,20064
438,16,14792,22605,20509,20094
439,16,13836,24469,21303,18392
440,16,14019,26086,20423,17472
441,16,13979,27529,19925,16567
442,16,13752,27397,19700,17151
443,16,13147,29049,19426,16378
444,16,13240,28935,19486,16339
445,16,12729,31089,19514,14668
446,16,12690,31402,19718,14190
447,16,12640,30943,19430,14987
448,16,12007,28817,20528,16648
449,16,12680,27280,20919,17121
450,16,13390,29427,19526,15657
451,16,13942,31074,18433,14551
452,16,14032,30712,18115,15141
453,16,14946,32998,16410,13646
454,16,14875,32848,16495,13782
455,16,14896,35196,15617,12291
456,16,15419,32845,16065,13671
457,16,15252,30774,16814,15160
458,16,15035,30868,16730,15367
459,16,15267,32612,15704,14417
460,16,14883,32260,16064,14793
461,16,15781,30198,15805,16216
462,16,15561,30362,15698,16379
463,16,15030,29989,16009,16972
464,16,15107,30241,16462,16190
465,16,14950,30177,16472,16401
466,16,15511,30377,16212,15900
467,16,14914,28529,17216,17341
468,16,15491,28836,16908,16765
469,16,15478,28800,16926,16796
470,16,14970,30689,16610,15731
471,16,15115,30727,16980,15178
472,16,15091,30898,16705,15306
473,16,14851,31192,17276,14681
474,16,15179,32866,16250,13705
475,16,16122,30849,15751,15278
476,16,16204,30728,15863,15205
477,16,16143,30700,15928,15229
478,16,16085,31040,15539,15336
479,16,16059,30811,15990,15140
480,16,15995,31001,15788,15216
481,16,16153,29173,16459,16215
482,16,16384,29445,16530,15641
483,16,16699,31073,15642,14586
484,16,16542,30640,15618,15200
485,16,15647,32240,15426,14687
486,16,15783,32284,15327,14606
487,16,16093,32836,15197,13874
488,16,16120,32778,15156,13946
489,16,15859,32252,15346,14543
490,16,15891,32206,14811,15092
491,16,15793,31745,14803,15659
492,16,15039,33446,14726,14789
493,16,14389,35825,14639,13147
494,16,14526,35622,14741,13111
495,16,13901,37155,14648,12296
496,16,14250,35139,15130,13481
497,16,14118,35084,14965,13833
498,16,13911,34812,15106,14171
499,16,14083,37314,14102,12501
500,16,14143,35552,14777,13528
501,16,14214,35352,15068,13366
502,16,14413,35185,14862,13540
503,16,14410,35474,14772,13344
504,16,14899,33058,15208,14835
505,16,14811,31240,15409,16540
506,16,14000,28974,16751,18275
507,16,14711,27489,16801,18999
508,16,14357,29170,16324,18149
509,16,15683,27222,15494,19601
510,16,15631,27296,15452,19621
511,16,15514,28796,15379,18311
512,16,15749,27090,15531,19630
513,16,15805,27046,15522,19627
514,16,14719,29202,16042,18037
515,16,13921,31179,16194,16706
516,16,13631,32743,16066,15560
517,16,14021,30446,16241,17292
518,16,13380,29099,17053,18468
519,16,13810,28434,16745,19011
520,16,14120,26341,16518,21021
521,16,12885,24658,17615,22842
522,16,12699,25324,18249,21728
523,16,12364,26888,18432,20316
524,16,12578,27060,18531,19831
525,16,12451,25031,18645,21873
526,16,13631,26932,17520,19917
527,16,13732,28648,16835,18785
528,16,13711,28746,16669,18874
529,16,13446,30275,16541,17738
530,16,13318,29949,16491,18242
531,16,13981,28314,16182,19523
532,16,15193,26368,15143,21296
533,16,14844,25803,15204,22149
534,16,14046,27458,15921,20575
535,16,14171,26941,15352,21536
536,16,15135,24622,14566,23677
537,16,15293,22944,14656,25107
538,16,15027,23126,14426,25421
539,16,15621,21414,14297,26668
540,16,16060,21818,14282,25840
541,16,15963,23430,14021,24586
542,16,16037,22228,14106,25629
543,16,15822,23716,14016,24446
544,16,14944,25516,15117,22423
545,16,15468,23818,14309,24405
