round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12181,30822,16749,18248
3,16,12678,29443,16335,19544
4,16,12682,29344,16303,19671
5,16,13289,27872,16294,20545
6,16,13201,28261,16287,20251
7,16,13260,27988,16368,20384
8,16,12855,26502,16882,21761
9,16,12784,26630,16762,21824
10,16,12955,26378,16840,21827
11,16,13591,25243,16409,22757
12,16,13552,24933,16365,23150
13,16,13664,22949,16302,25085
14,16,13644,22860,16263,25233
15,16,13604,23139,16215,25042
16,16,13365,25082,16733,22820
17,16,13148,27263,16910,20679
18,16,13017,25682,17470,21831
19,16,12986,25808,17277,21929
20,16,13202,25615,17376,21807
21,16,13705,24512,16821,22962
22,16,14834,22428,15924,24814
23,16,15734,22916,15802,23548
24,16,15440,24647,15581,22332
25,16,15553,24589,15701,22157
26,16,15862,23273,15255,23610
27,16,14672,24909,16456,21963
28,16,14703,25421,16704,21172
29,16,15847,23524,15756,22873
30,16,15692,23696,15720,22892
31,16,16275,24114,15844,21767
32,16,16625,24202,15723,21450
33,16,17694,22625,15453,22228
34,16,17592,22613,15411,22384
35,16,17225,24495,15094,21186
36,16,17171,24100,14877,21852
37,16,16180,25632,15077,21111
38,16,16533,26810,14211,20446
39,16,16524,26757,14358,20361
40,16,15740,28314,14772,19174
41,16,15566,29284,14958,18192
42,16,15843,29358,15046,17753
43,16,15883,29119,14877,18121
44,16,15883,29050,15078,17989
45,16,15850,28497,14618,19035
46,16,15849,28540,14639,18972
47,16,16231,28774,14600,18395
48,16,16233,28238,14480,19049
49,16,15257,26645,15294,20804
50,16,15918,28254,14645,19183
51,16,16653,27245,14272,19830
52,16,16310,25154,15105,21431
53,16,16223,25144,15195,21438
54,16,16194,25151,14996,21659
55,16,16396,23629,15169,22806
56,16,16512,23248,15311,22929
57,16,15799,25222,15298,21681
58,16,15720,24921,14976,22383
59,16,15710,22850,15398,24042
60,16,15808,24180,15088,22924
61,16,16753,26316,13972,20959
62,16,16744,26686,13968,20602
63,16,16644,24934,14385,22037
64,16,16633,25196,14415,21756
65,16,16674,24927,14366,22033
66,16,16855,24736,14409,22000
67,16,16460,25086,14263,22191
68,16,16504,26592,14106,20798
69,16,15704,28343,14680,19273
70,16,15258,26155,15392,21195
71,16,15048,26735,15859,20358
72,16,15091,28906,15585,18418
73,16,14151,30853,15769,17227
74,16,13592,29406,16810,18192
75,16,13883,29363,17293,17461
76,16,13775,29590,17125,17510
77,16,14097,31501,16572,15830
78,16,13751,31421,16412,16416
79,16,13978,31138,16495,16389
80,16,12906,33219,16672,15203
81,16,14233,30874,15995,16898
82,16,14172,31192,16289,16347
83,16,15011,33300,14900,14789
84,16,15425,31511,14812,16252
85,16,15810,29608,15036,17546
86,16,15485,28891,15224,18400
87,16,15737,29137,15266,17860
88,16,15572,29288,15193,17947
89,16,14592,31305,15921,16182
90,16,14705,31168,15900,16227
91,16,14757,31570,15711,15962
92,16,14003,31034,16172,16791
93,16,14172,31183,16054,16591
94,16,13985,31376,16250,16389
95,16,15188,29666,15933,17213
96,16,15247,29616,15944,17193
97,16,15241,29611,15947,17201
98,16,15293,29951,16086,16670
99,16,14135,31504,16503,15858
100,16,14102,31873,16546,15479
101,16,14263,31501,16390,15846
102,16,13845,33286,15894,14975
103,16,13614,33776,16500,14110
104,16,13511,35535,15793,13161
105,16,13512,35586,15650,13252
106,16,14136,33787,15601,14476
107,16,14245,33654,15708,14393
108,16,14372,31899,16286,15443
109,16,14522,31854,16345,15279
110,16,14288,33770,15632,14310
111,16,13806,35594,15411,13189
112,16,13900,35834,15649,12617
113,16,13844,35906,15383,12867
114,16,14192,36359,15326,12123
115,16,14069,36255,15293,12383
116,16,13999,35358,15614,13029
117,16,12485,37954,16006,11555
118,16,12597,37707,15758,11938
119,16,12831,37026,15836,12307
120,16,12615,37430,15648,12307
121,16,13527,39414,14204,10855
122,16,12901,40238,14555,10306
123,16,13113,38201,15238,11448
124,16,12270,40457,15366,9907
125,16,11512,38106,17005,11377
126,16,11252,38581,16893,11274
127,16,11638,38524,16836,11002
128,16,11072,36156,18171,12601
129,16,11062,36411,18286,12241
130,16,11979,34382,18401,13238
131,16,12115,34457,18172,13256
132,16,11594,32844,19610,13952
133,16,12373,32990,19182,13455
134,16,11768,30984,20399,14849
135,16,12180,28780,20533,16507
136,16,12115,28897,20441,16547
137,16,11924,28530,20426,17120
138,16,11630,28436,20312,17622
139,16,11592,28375,20193,17840
140,16,11702,28161,20354,17783
141,16,12004,26469,19974,19553
142,16,12660,24782,20038,20520
143,16,12471,25075,19935,20519
144,16,11837,22929,20828,22406
145,16,11992,22656,20261,23091
146,16,12120,22587,20388,22905
147,16,13084,21055,19650,24211
148,16,13080,20708,19138,25074
149,16,13187,20595,19177,25041
150,16,14047,19353,18668,25932
151,16,14016,18928,18737,26319
152,16,14012,19230,18685,26073
153,16,14987,21012,17739,24262
154,16,15768,19246,16743,26243
155,16,15695,19401,16836,26068
156,16,15799,18848,16441,26912
157,16,14665,17409,17043,28883
158,16,13072,15875,18124,30929
159,16,14357,17299,17214,29130
160,16,14024,16107,17688,30181
161,16,12984,17820,19055,28141
162,16,13303,17382,18711,28604
163,16,13668,18986,17819,27527
164,16,13156,20250,18414,26180
165,16,13228,20229,18277,26266
166,16,13589,21856,17713,24842
167,16,12866,23075,17994,24065
168,16,13217,21578,17850,25355
169,16,13348,21367,18059,25226
170,16,13882,22958,17000,24160
171,16,14348,24896,16807,21949
172,16,14216,24881,16900,22003
173,16,13532,23504,17507,23457
174,16,13545,25045,17321,22089
175,16,13747,24746,16889,22618
176,16,13548,26269,16703,21480
177,16,13660,26096,16716,21528
178,16,13702,25973,16813,21512
179,16,14119,28257,15995,19629
180,16,14104,28149,15990,19757
181,16,14261,28202,15977,19560
182,16,15019,26496,15673,20812
183,16,14837,26283,15743,21137
184,16,14753,26710,15626,20911
185,16,14112,28363,15940,19585
186,16,13959,28658,16392,18991
187,16,13866,29105,16501,18528
188,16,14085,28793,16707,18415
189,16,13460,28282,17004,19254
190,16,13190,26177,17471,21162
191,16,12610,23867,18240,23283
192,16,12398,24449,18039,23114
193,16,12275,23639,17750,24336
194,16,11952,25005,17968,23075
195,16,12562,23686,17582,24170
196,16,13105,25372,16862,22661
197,16,12436,26756,16887,21921
198,16,12743,26293,16866,22098
199,16,12867,26700,16854,21579
200,16,12859,26542,16756,21843
201,16,13183,26014,16473,22330
202,16,13022,26835,16847,21296
203,16,12879,26808,16701,21612
204,16,12972,26895,16776,21357
205,16,13005,26897,16611,21487
206,16,12778,26577,16522,22123
207,16,13038,24828,16634,23500
208,16,12966,24723,16814,23497
209,16,12592,23134,17529,24745
210,16,12442,23067,17362,25129
211,16,12558,21992,17457,25993
212,16,12752,21451,17017,26780
213,16,12849,21345,17040,26766
214,16,13136,23073,16791,25000
215,16,13008,23313,16550,25129
216,16,12926,21592,16823,26659
217,16,12484,22291,17636,25589
218,16,12583,22297,17668,25452
219,16,12925,21245,17351,26479
220,16,12976,21050,17428,26546
221,16,12863,21203,17539,26395
222,16,13421,21320,17655,25604
223,16,12267,19732,18665,27336
224,16,12066,19454,18565,27915
225,16,12266,21043,18093,26598
226,16,12495,20884,17562,27059
227,16,13399,22187,17089,25325
228,16,13506,23148,16894,24452
229,16,13899,22438,17211,24452
230,16,13707,22809,17078,24406
231,16,13741,22686,16987,24586
232,16,13642,22909,16979,24470
233,16,14614,20835,16067,26484
234,16,14770,22700,15503,25027
235,16,14828,21956,15443,25773
236,16,14857,20716,15234,27193
237,16,14880,20717,15146,27257
238,16,14874,21939,14950,26237
239,16,15043,23304,14454,25199
240,16,15122,23277,14518,25083
241,16,16151,25034,13706,23109
242,16,16011,25140,13779,23070
243,16,15707,26643,13680,21970
244,16,16454,25026,13224,23296
245,16,16624,25129,13295,22952
246,16,17353,23099,12143,25405
247,16,17515,23188,12105,25192
248,16,17859,23523,12157,24461
249,16,18297,23920,11906,23877
250,16,18513,24045,11817,23625
251,16,17588,23099,12194,25119
252,16,17505,23124,12098,25273
253,16,18130,22701,11826,25343
254,16,18131,21280,11445,27144
255,16,18253,20881,11231,27635
256,16,17811,20569,11396,28224
257,16,17691,20655,11316,28338
258,16,17223,22189,12014,26574
259,16,17377,22454,11863,26306
260,16,17474,22475,11760,26291
261,16,17312,22321,11950,26417
262,16,17570,22313,11983,26134
263,16,17922,24184,11917,23977
264,16,16863,22268,12427,26442
265,16,16888,22417,12484,26211
266,16,16720,20256,12432,28592
267,16,17494,22649,11845,26012
268,16,16869,21657,11773,27701
269,16,17147,20761,12005,28087
270,16,17080,20717,11798,28405
271,16,17241,21252,11609,27898
272,16,17321,21394,11673,27612
273,16,17529,21645,11501,27325
274,16,17794,21833,11407,26966
275,16,17815,21910,11518,26757
276,16,17511,23442,11895,25152
277,16,17341,22196,11541,26922
278,16,17536,21873,11640,26951
279,16,17914,20723,11389,27974
280,16,17608,22378,11862,26152
281,16,17560,22371,11725,26344
282,16,16917,20328,12288,28467
283,16,16327,19009,12707,29957
284,16,16603,20192,12601,28604
285,16,16306,20626,12603,28465
286,16,16559,20278,12472,28691
287,16,16334,22639,12859,26168
288,16,16197,22255,13101,26447
289,16,16226,22341,13073,26360
290,16,16102,22516,12853,26529
291,16,16270,22373,13082,26275
292,16,16956,23857,12325,24862
293,16,16724,23645,12314,25317
294,16,17299,24755,11936,24010
295,16,16675,23707,12330,25288
296,16,16517,25048,12512,23923
297,16,15747,26850,13260,22143
298,16,16284,27802,13088,20826
299,16,16546,26272,12928,22254
300,16,16112,28271,13071,20546
301,16,16748,26519,12721,22012
302,16,16771,26392,12653,22184
303,16,16655,26746,12472,22127
304,16,15978,25010,13445,23567
305,16,16160,25425,13403,23012
306,16,15991,25836,14147,22026
307,16,15989,25676,14017,22318
308,16,16196,24069,14106,23629
309,16,16249,24231,14016,23504
310,16,16337,24690,14290,22683
311,16,17303,22624,13165,24908
312,16,16945,23671,13474,23910
313,16,16802,24025,13346,23827
314,16,16720,23948,13321,24011
315,16,15807,25713,14669,21811
316,16,15861,26400,14959,20780
317,16,15815,27109,14867,20209
318,16,15960,26737,15015,20288
319,16,15892,26882,15059,20167
320,16,16071,27354,15050,19525
321,16,16282,27150,14960,19608
322,16,16061,27201,14999,19739
323,16,16167,25211,15043,21579
324,16,15826,26900,15026,20248
325,16,15804,26962,15011,20223
326,16,15852,26713,15113,20322
327,16,15830,27072,15322,19776
328,16,16658,29185,14203,17954
329,16,16684,29088,14253,17975
330,16,16588,29939,14265,17208
331,16,15789,31674,14856,15681
332,16,14576,33431,15387,14606
333,16,14400,33915,15239,14446
334,16,14475,33708,15177,14640
335,16,13556,35641,15575,13228
336,16,13538,34957,15730,13775
337,16,13653,34861,15579,13907
338,16,13542,34914,15667,13877
339,16,13502,35023,15652,13823
340,16,14323,37369,14079,12229
341,16,14603,36873,13810,12714
342,16,14573,36852,13782,12793
343,16,14594,37173,13663,12570
344,16,14744,36693,13901,12662
345,16,14380,37310,14048,12262
346,16,14757,37450,13921,11872
347,16,15929,35714,13373,12984
348,16,16094,35747,13198,12961
349,16,16392,33954,13893,13761
350,16,17220,31840,13548,15392
351,16,17253,31647,13403,15697
352,16,16739,31342,13525,16394
353,16,16766,31248,13493,16493
354,16,16536,33252,13175,15037
355,16,16603,32688,13042,15667
356,16,16431,30768,13977,16824
357,16,15811,30790,13990,17409
358,16,15823,30045,14178,17954
359,16,15135,31987,14149,16729
360,16,14963,32311,14312,16414
361,16,15618,30289,14235,17858
362,16,16061,30639,14162,17138
363,16,15805,32915,13892,15388
364,16,15260,34847,13691,14202
365,16,15451,34633,13734,14182
366,16,14698,37133,13622,12547
367,16,14737,37069,13587,12607
368,16,15128,35026,13634,14212
369,16,16173,32902,13213,15712
370,16,16218,32892,13454,15436
371,16,16562,33229,13171,15038
372,16,16782,33698,13120,14400
373,16,16780,33649,13239,14332
374,16,16719,33762,13046,14473
375,16,16812,33671,13272,14245
376,16,15528,35539,13502,13431
377,16,15441,35983,13815,12761
378,16,15360,35955,13862,12823
379,16,15752,36176,13617,12455
380,16,15800,36291,13523,12386
381,16,15201,38322,13584,10893
382,16,15108,38399,13545,10948
383,16,14844,38762,13476,10918
384,16,15057,38461,13582,10900
385,16,16157,36466,12891,12486
386,16,16204,36440,12870,12486
387,16,17389,34216,12875,13520
388,16,17609,32191,13052,15148
389,16,17335,34355,12898,13412
390,16,17695,34525,12813,12967
391,16,18933,32823,11806,14438
392,16,18743,33011,12336,13910
393,16,19017,32971,12485,13527
394,16,18502,32798,12593,14107
395,16,18854,34976,11631,12539
396,16,18729,34431,11837,13003
397,16,18784,34495,11826,12895
398,16,18315,34344,11791,13550
399,16,18760,32326,12001,14913
400,16,18748,32395,11826,15031
401,16,18908,32124,11935,15033
402,16,18493,31995,12054,15458
403,16,18529,30014,12778,16679
404,16,17451,31999,12994,15556
405,16,18042,29619,13020,17319
406,16,17411,31708,13381,15500
407,16,17075,33709,12735,14481
408,16,16419,35920,12852,12809
409,16,16036,35734,13060,13170
410,16,16331,33695,13618,14356
411,16,16321,34002,13710,13967
412,16,16206,33325,13766,14703
413,16,16160,33581,13838,14421
414,16,16611,34009,13565,13815
415,16,16780,32215,14093,14912
416,16,16744,32357,14181,14718
417,16,17138,32610,14020,14232
418,16,16976,32667,14070,14287
419,16,16897,32816,13893,14394
420,16,17673,30438,14106,15783
421,16,17531,30792,13885,15792
422,16,17235,32480,14002,14283
423,16,17064,32688,13926,14322
424,16,17184,34729,13545,12542
425,16,15367,37116,14258,11259
426,16,15414,37109,14091,11386
427,16,16601,35097,13924,12378
428,16,16500,35433,14211,11856
429,16,16641,35501,14091,11767
430,16,16453,37811,13179,10557
431,16,17292,39880,11700,9128
432,16,17200,40066,11632,9102
433,16,17183,39989,11674,9154
434,16,18749,38044,11251,9956
435,16,18662,38033,11297,10008
436,16,18710,38280,11350,9660
437,16,18700,37938,11466,9896
438,16,18748,37821,11462,9969
439,16,18630,37915,11454,10001
440,16,18590,37475,11544,10391
441,16,18601,37944,11464,9991
442,16,18468,37975,11493,10064
443,16,17694,40397,11198,8711
444,16,17469,39946,11571,9014
445,16,18074,37740,11773,10413
446,16,18159,37872,11919,10050
447,16,17251,39711,11624,9414
448,16,17190,39815,11572,9423
449,16,17516,40157,11590,8737
450,16,16949,37864,13235,9952
451,16,17206,38284,13007,9503
452,16,17175,38104,12802,9919
453,16,17014,38032,12823,10131
454,16,17192,37761,12969,10078
455,16,17262,37820,12949,9969
456,16,16963,37693,12888,10456
457,16,17300,39927,11752,9021
458,16,17139,40089,11561,9211
459,16,16936,37556,13039,10469
460,16,16642,37642,13151,10565
461,16,16906,37576,12980,10538
462,16,16987,35328,13848,11837
463,16,16404,35318,13936,12342
464,16,16613,35193,14266,11928
465,16,15323,37733,14527,10417
466,16,15380,37721,14386,10513
467,16,14905,35699,15674,11722
468,16,14476,33565,17209,12750
469,16,13969,31666,18838,13527
470,16,13861,31730,18757,13652
471,16,14597,29818,19258,14327
472,16,13078,32033,19884,13005
473,16,14504,30148,19514,13834
474,16,15310,32090,18091,12509
475,16,16218,30273,17655,13854
476,16,16425,31765,16852,12958
477,16,16492,31866,16706,12936
478,16,16160,31743,16530,13567
479,16,15425,29599,18010,14966
480,16,15097,31300,17419,14184
481,16,15184,31692,17534,13590
482,16,15551,29722,17599,15128
483,16,15718,29576,17791,14915
484,16,15607,27592,18223,16578
485,16,15379,27234,17822,17565
486,16,15334,27273,17807,17586
487,16,15136,26891,17727,18246
488,16,14748,26630,17914,18708
489,16,14822,26477,17927,18774
490,16,13492,28619,18647,17242
491,16,13409,28651,18765,17175
492,16,13521,28082,18337,18060
493,16,13820,26015,18180,19985
494,16,13303,24425,19307,20965
495,16,12701,25840,19350,20109
496,16,12771,27760,18858,18611
497,16,12312,29614,18796,17278
498,16,12479,31053,17825,16643
499,16,12507,31202,17751,16540
500,16,12219,29719,18622,17440
501,16,13796,27423,17815,18966
502,16,13948,26954,17193,19905
503,16,14066,27178,17354,19402
504,16,14326,25534,17630,20510
505,16,13943,23869,17599,22589
506,16,14058,23638,17838,22466
507,16,13839,24470,18426,21265
508,16,13775,24340,18553,21332
509,16,13921,24223,18492,21364
510,16,13809,24362,18476,21353
511,16,13957,24337,18502,21204
512,16,14061,24460,18663,20816
513,16,13220,22792,19634,22354
514,16,13066,22878,19542,22514
515,16,12292,24312,19998,21398
516,16,12403,23731,19820,22046
517,16,12263,22159,19628,23950
518,16,11674,21026,20316,24984
519,16,12932,18988,19320,26760
520,16,12746,19075,19087,27092
521,16,12834,18875,19122,27169
522,16,12836,19218,19341,26605
523,16,12622,20973,19814,24591
524,16,12396,19361,20387,25856
525,16,12357,19449,20248,25946
526,16,13750,21098,19240,23912
527,16,13952,22733,18455,22860
528,16,14210,20763,18387,24640
529,16,13815,20287,17975,25923
530,16,13765,20491,17913,25831
531,16,14341,19058,17499,27102
532,16,13209,20896,18968,24927
533,16,13616,21884,18237,24263
534,16,13862,21657,17625,24856
535,16,13193,23108,17575,24124
536,16,14221,20856,16742,26181
537,16,14154,19558,16725,27563
538,16,13982,19650,16755,27613
539,16,14472,17652,16122,29754
540,16,15111,18070,16149,28670
541,16,14977,18185,16131,28707
542,16,14943,17202,16201,29654
543,16,14964,17135,16364,29537
544,16,14412,18523,16973,28092
545,16,14913,16762,15927,30398
