round,seed,defect,coop,exploit_,exploit
240,385,24178,21004,17435,15383
241,385,24712,20121,17809,15358
242,385,26517,18223,17267,15993
243,385,24673,19810,17360,16157
244,385,26334,18290,16372,17004
245,385,26405,18406,16281,16908
246,385,24692,20092,15738,17478
247,385,23365,21445,15278,17912
248,385,23005,21513,15239,18243
249,385,24115,21157,14495,18233
250,385,25713,19126,16058,17103
251,385,26665,19169,15631,16535
252,385,25614,20567,15923,15896
253,385,24712,21755,16239,15294
254,385,23733,22310,16820,15137
255,385,24031,21879,16780,15310
256,385,23974,21876,16781,15369
257,385,24091,22075,16682,15152
258,385,22173,23932,17171,14724
259,385,21397,25094,16801,14708
260,385,21087,25384,16636,14893
261,385,20945,25346,16830,14879
262,385,20970,25546,16624,14860
263,385,20905,25459,16782,14854
264,385,21100,25407,16620,14873
265,385,19900,25880,16797,15423
266,385,19839,26096,16726,15339
267,385,18715,27711,16047,15527
268,385,18674,27662,15962,15702
269,385,20827,25608,16546,15019
270,385,18736,27690,15223,16351
271,385,20654,25534,15307,16505
272,385,20394,25810,15285,16511
273,385,20375,25731,15413,16481
274,385,19010,27720,14951,16319
275,385,18774,27800,14975,16451
276,385,17766,29318,14832,16084
277,385,19400,27288,15279,16033
278,385,19547,27058,15363,16032
279,385,19429,27192,15474,15905
280,385,18247,28995,14385,16373
281,385,18230,28910,14366,16494
282,385,17027,30793,14721,15459
283,385,15859,32592,14853,14696
284,385,15451,32899,14948,14702
285,385,15915,32533,14919,14633
286,385,15685,32741,14991,14583
287,385,15824,32255,15143,14778
288,385,14998,33064,15656,14282
289,385,16239,31340,14894,15527
290,385,16136,31360,15001,15503
291,385,15036,33160,15542,14262
292,385,13938,34855,14680,14527
293,385,15573,32699,14534,15194
294,385,14216,34862,13695,15227
295,385,13480,35119,13679,15722
296,385,14272,34677,13713,15338
297,385,14803,34488,13490,15219
298,385,13161,36537,12981,15321
299,385,13095,36637,13079,15189
300,385,12602,36952,12864,15582
301,385,13806,35091,12746,16357
302,385,14366,34727,13011,15896
303,385,15940,32341,12290,17429
304,385,14693,34504,12410,16393
305,385,13420,36249,13139,15192
306,385,13882,36096,12887,15135
307,385,14166,35450,13104,15280
308,385,14081,35639,12974,15306
309,385,15389,33766,12467,16378
310,385,14059,35448,12689,15804
311,385,12853,37486,12955,14706
312,385,13187,36933,13097,14783
313,385,13100,37257,12760,14883
314,385,13092,37099,12966,14843
315,385,13397,36617,12964,15022
316,385,15047,34676,12896,15381
317,385,14355,35049,12873,15723
318,385,14561,34894,12702,15843
319,385,15960,33043,12579,16418
320,385,16108,33217,12452,16223
321,385,16481,32408,12940,16171
322,385,17063,32078,12797,16062
323,385,17172,32169,12750,15909
324,385,18105,31175,13070,15650
325,385,17628,31591,13370,15411
326,385,16882,32468,13065,15585
327,385,18674,30157,12469,16700
328,385,18655,30017,12676,16652
329,385,19144,29415,12763,16678
330,385,17626,31766,12998,15610
331,385,18122,31115,13067,15696
332,385,18050,30834,13129,15987
333,385,19756,29255,13932,15057
334,385,21218,27733,13454,15595
335,385,21889,26937,13754,15420
336,385,22488,26665,13333,15514
337,385,23890,24846,13768,15496
338,385,22909,26171,14012,14908
339,385,22876,26501,13941,14682
340,385,22831,26495,13966,14708
341,385,24319,24764,13904,15013
342,385,24520,24366,14130,14984
343,385,24244,24962,13852,14942
344,385,24470,24446,14070,15014
345,385,23961,25148,14193,14698
346,385,23825,24992,14238,14945
347,385,22147,26761,14956,14136
348,385,22857,26245,14549,14349
349,385,22871,26232,14557,14340
350,385,22649,26534,14662,14155
351,385,22899,26225,14689,14187
352,385,20736,28926,14824,13514
353,385,20473,28826,14979,13722
354,385,20953,28391,15097,13559
355,385,21231,27547,15237,13985
356,385,21798,26977,15100,14125
357,385,20493,28599,14789,14119
358,385,21225,28199,14415,14161
359,385,19570,29731,14777,13922
360,385,21732,27186,14389,14693
361,385,21836,27241,14533,14390
362,385,21636,27470,14468,14426
363,385,20392,28632,14711,14265
364,385,21694,27554,14508,14244
365,385,21619,27704,14436,14241
366,385,21934,27016,14648,14402
367,385,20238,29274,13698,14790
368,385,21466,27688,13648,15198
369,385,20637,28254,13536,15573
370,385,22348,26717,12908,16027
371,385,21843,27333,12912,15912
372,385,21698,26939,13308,16055
373,385,23562,25415,13353,15670
374,385,22820,25918,13358,15904
375,385,23302,25573,13161,15964
376,385,24393,24703,13174,15730
377,385,24896,24118,13057,15929
378,385,23717,24960,13581,15742
379,385,22946,25512,13988,15554
380,385,23640,25083,13955,15322
381,385,22863,25694,14442,15001
382,385,24429,23935,15150,14486
383,385,25413,22885,15395,14307
384,385,25885,22168,15666,14281
385,385,25646,22653,15486,14215
386,385,25728,22479,15480,14313
387,385,27150,20889,15444,14517
388,385,27089,21233,15348,14330
389,385,26308,21609,15012,15071
390,385,26210,21296,15270,15224
391,385,28210,19802,13674,16314
392,385,27228,20877,14304,15591
393,385,29385,18849,14983,14783
394,385,29357,19137,14792,14714
395,385,30402,17901,14758,14939
396,385,31705,17183,14929,14183
397,385,32473,16371,14616,14540
398,385,31969,16549,14937,14545
399,385,29812,18415,15566,14207
400,385,29786,18306,15562,14346
401,385,29713,18256,15570,14461
402,385,29596,18402,15713,14289
403,385,30708,17202,15760,14330
404,385,30893,17042,15910,14155
405,385,30707,17307,15795,14191
406,385,30936,16986,15778,14300
407,385,31189,17050,15684,14077
408,385,30672,17482,16014,13832
409,385,30612,17267,16139,13982
410,385,29259,17796,16433,14512
411,385,29306,17884,16357,14453
412,385,28528,19198,15833,14441
413,385,29894,18412,16077,13617
414,385,30546,17360,16193,13901
415,385,32842,15681,15068,14409
416,385,32621,15725,15127,14527
417,385,32204,16444,14772,14580
418,385,31086,17608,14395,14911
419,385,28682,19500,14445,15373
420,385,28962,19633,14430,14975
421,385,28248,19737,14795,15220
422,385,27279,20502,15589,14630
423,385,25008,22372,15051,15569
424,385,24393,22705,15221,15681
425,385,23648,23946,15039,15367
426,385,24527,22432,15796,15245
427,385,22361,24506,16284,14849
428,385,22482,24711,16071,14736
429,385,21432,24906,16167,15495
430,385,22721,23478,16331,15470
431,385,22608,23395,16522,15475
432,385,22545,23665,16348,15442
433,385,24508,21635,17406,14451
434,385,23184,23239,16591,14986
435,385,23979,23006,16396,14619
436,385,21993,24908,15320,15779
437,385,20073,26986,15383,15558
438,385,22287,24521,16591,14601
439,385,22597,24377,16624,14402
440,385,23951,22965,17232,13852
441,385,25794,21142,18091,12973
442,385,27181,19502,18756,12561
443,385,29325,17998,17579,13098
444,385,27229,19715,18859,12197
445,385,28164,18527,19422,11887
446,385,27869,18417,19608,12106
447,385,27566,18657,19712,12065
448,385,30239,16949,19823,10989
449,385,30735,15803,20051,11411
450,385,31628,15447,19489,11436
451,385,32079,15382,19182,11357
452,385,32078,15281,19151,11490
453,385,31688,15336,19205,11771
454,385,31419,15530,19167,11884
455,385,33779,13971,17543,12707
456,385,31655,15442,18333,12570
457,385,30422,16861,17821,12896
458,385,29115,18382,17089,13414
459,385,30039,16769,17531,13661
460,385,32596,15316,16837,13251
461,385,31491,15306,16969,14234
462,385,31713,15605,16717,13965
463,385,33794,14067,16071,14068
464,385,33907,14115,16009,13969
465,385,35434,13173,16493,12900
466,385,36370,12917,15835,12878
467,385,37339,12746,15981,11934
468,385,36137,13857,16038,11968
469,385,37402,13225,15714,11659
470,385,39842,11871,14016,12271
471,385,42476,10155,13198,12171
472,385,42272,10520,13151,12057
473,385,42237,10145,13475,12143
474,385,40679,11123,14123,12075
475,385,40954,11175,13969,11902
476,385,40947,11174,13973,11906
477,385,40641,11327,13944,12088
478,385,42289,10255,14254,11202
479,385,42110,10107,14353,11430
480,385,40722,11435,14466,11377
481,385,41676,10517,14397,11410
482,385,41688,10324,14450,11538
483,385,43212,9397,13452,11939
484,385,44569,8699,12653,12079
485,385,47208,7271,11689,11832
486,385,48068,6888,11297,11747
487,385,47940,6875,11536,11649
488,385,47336,7175,11361,12128
489,385,46242,7784,11724,12250
490,385,46489,7824,11449,12238
491,385,47150,7277,11359,12214
492,385,45550,8111,12057,12282
493,385,47157,7489,11998,11356
494,385,48744,6384,12219,10653
495,385,50217,5451,11809,10523
496,385,50821,4995,11970,10214
497,385,50853,4966,11805,10376
498,385,50150,5521,12194,10135
499,385,50078,5489,12181,10252
500,385,47742,6625,13305,10328
501,385,48320,6498,13023,10159
502,385,45623,7800,13210,11367
503,385,44628,8310,13356,11706
504,385,45053,8287,13219,11441
505,385,44724,8354,13279,11643
506,385,43236,9290,13689,11785
507,385,43190,9186,13680,11944
508,385,43404,9410,13522,11664
509,385,44114,9065,13007,11814
510,385,45347,8163,13056,11434
511,385,45956,7691,12889,11464
512,385,45331,8270,12595,11804
513,385,47016,7153,12910,10921
514,385,46642,7184,13069,11105
515,385,47426,6678,13188,10708
516,385,46871,7297,13175,10657
517,385,47585,6762,12948,10705
518,385,47582,6685,13101,10632
519,385,44966,8020,14417,10597
520,385,44155,8579,14829,10437
521,385,43449,9216,15046,10289
522,385,43514,9194,15058,10234
523,385,44873,8269,14209,10649
524,385,43364,9108,14444,11084
525,385,40957,10683,14830,11530
526,385,40745,10818,14865,11572
527,385,40815,10804,14818,11563
528,385,41439,9780,15389,11392
529,385,41693,9709,15327,11271
530,385,42771,9031,15186,11012
531,385,42896,9005,15025,11074
532,385,43181,9067,14956,10796
533,385,43002,9019,15061,10918
534,385,43019,8855,15087,11039
535,385,41698,9944,14772,11586
536,385,41735,9976,14693,11596
537,385,43525,9109,13593,11773
538,385,44823,8184,13523,11470
539,385,44857,8270,13619,11254
540,385,43271,9602,13401,11726
541,385,44146,8645,13033,12176
542,385,44197,8474,13153,12176
543,385,43035,9004,13659,12302
544,385,41545,9948,13517,12990
545,385,41591,9955,13607,12847
546,385,41715,9739,13569,12977
547,385,40120,10997,13882,13001
548,385,40373,11079,13643,12905
549,385,38785,12021,13394,13800
550,385,39840,11155,13184,13821
551,385,42259,9885,12317,13539
552,385,40625,11132,11999,14244
553,385,40975,10802,11925,14298
554,385,40416,10983,12128,14473
555,385,42084,10101,12168,13647
556,385,42129,9865,12196,13810
557,385,42125,9917,12114,13844
558,385,39599,11265,12285,14851
559,385,40865,10202,12791,14142
560,385,41187,10464,12468,13881
561,385,42442,9153,12559,13846
562,385,43833,8306,12206,13655
563,385,43885,8259,12284,13572
564,385,43941,8335,12271,13453
565,385,44064,8278,12150,13508
566,385,44252,8019,12428,13301
567,385,44903,8032,12052,13013
568,385,44441,8075,12345,13139
569,385,44648,7892,12178,13282
570,385,45400,7721,12092,12787
571,385,44059,8535,12049,13357
572,385,42721,9467,12159,13653
573,385,41139,10472,13146,13243
574,385,40656,10870,13341,13133
575,385,40640,11026,13316,13018
576,385,40684,10754,13461,13101
577,385,40547,10635,13534,13284
578,385,42111,9918,13325,12646
579,385,42043,9880,13463,12614
580,385,43691,9080,13040,12189
581,385,42214,10093,13850,11843
582,385,43580,9438,13235,11747
583,385,43806,9297,13298,11599
584,385,42349,10168,13159,12324
585,385,40762,11164,13275,12799
586,385,42210,10112,12547,13131
587,385,43838,9375,11886,12901
588,385,43940,8978,12091,12991
589,385,44146,9172,12063,12619
590,385,44398,9119,11924,12559
591,385,44535,9095,11895,12475
592,385,44226,8776,12127,12871
593,385,44446,8810,12052,12692
594,385,44413,9144,11904,12539
595,385,44287,8914,12058,12741
596,385,45103,8404,11842,12651
597,385,46851,7274,11167,12708
598,385,46922,7395,11000,12683
599,385,45731,7860,11652,12757
600,385,44319,8868,12025,12788
601,385,45411,8447,11886,12256
602,385,46853,7632,11657,11858
603,385,47071,7636,11541,11752
604,385,47748,6877,11499,11876
605,385,48676,6748,11314,11262
606,385,49552,6067,11136,11245
607,385,49261,6255,11320,11164
608,385,49256,6169,11333,11242
609,385,50118,5537,11411,10934
610,385,50181,5659,11249,10911
611,385,50277,5519,11418,10786
612,385,50157,5625,11368,10850
613,385,51056,4896,11090,10958
614,385,50743,5122,11142,10993
615,385,51676,4605,11187,10532
616,385,50216,5173,11927,10684
617,385,50801,4580,11820,10799
618,385,51038,4729,11539,10694
619,385,52349,4245,10550,10856
620,385,52223,4159,10697,10921
621,385,52258,4137,10701,10904
622,385,52910,3743,10215,11132
623,385,50304,4630,12186,10880
624,385,50099,4707,12203,10991
625,385,50501,4565,12190,10744
626,385,53057,3798,10174,10971
627,385,52987,3728,10317,10968
628,385,52929,3637,10244,11190
629,385,53541,3582,10289,10588
630,385,53706,3630,10242,10422
631,385,52221,4074,10681,11024
632,385,52375,4140,10536,10949
633,385,52349,4249,10545,10857
634,385,52274,4131,10586,11009
635,385,52445,4044,10691,10820
636,385,52364,4185,10472,10979
637,385,50794,4950,10458,11798
638,385,51061,4873,10484,11582
639,385,51174,4855,10362,11609
640,385,51678,4701,10367,11254
641,385,51741,4591,10375,11293
642,385,49977,5389,10639,11995
643,385,50784,4880,10510,11826
644,385,50273,5286,10871,11570
645,385,48752,6115,10873,12260
646,385,48833,6027,10808,12332
647,385,48781,5978,11015,12226
648,385,48832,6052,10953,12163
649,385,47563,6825,11484,12128
650,385,48961,6127,11212,11700
651,385,49697,5587,10844,11872
652,385,48397,5899,11664,12040
653,385,46984,6147,11859,13010
654,385,47182,5970,11756,13092
655,385,47071,6009,11757,13163
656,385,47004,6152,11722,13122
657,385,47177,5896,11840,13087
658,385,44702,7187,13275,12836
659,385,44505,7282,13543,12670
660,385,45929,6439,13452,12180
661,385,46047,6471,13363,12119
662,385,45786,6529,13457,12228
663,385,46112,6389,13349,12150
664,385,45891,6342,13612,12155
665,385,44566,7210,13983,12241
666,385,45952,6866,12865,12317
667,385,44330,7745,13814,12111
668,385,45841,6832,13149,12178
669,385,46982,6309,12272,12437
670,385,47186,6096,12254,12464
671,385,45510,6957,12588,12945
672,385,47070,6123,12691,12116
673,385,48527,5475,11797,12201
674,385,47752,5576,12018,12654
675,385,45527,6442,13723,12308
676,385,47069,6177,12431,12323
677,385,45865,6895,12772,12468
678,385,47169,6176,12488,12167
679,385,47151,6053,12426,12370
680,385,47003,6116,12463,12418
681,385,45954,6911,11937,13198
682,385,46511,6506,12007,12976
683,385,46573,6736,11863,12828
684,385,46489,6650,11947,12914
685,385,45744,7201,12143,12912
686,385,46585,6697,12031,12687
687,385,46417,6685,12078,12820
688,385,45301,6955,12881,12863
689,385,46648,6058,13233,12061
690,385,46413,6176,13424,11987
691,385,47604,5614,12405,12377
692,385,47148,5928,12360,12564
693,385,47626,5573,12438,12363
694,385,47995,5386,12280,12339
695,385,47675,5524,12527,12274
696,385,49109,4875,11993,12023
697,385,47617,5386,13070,11927
698,385,47172,6129,12767,11932
699,385,48566,5781,11929,11724
700,385,48374,5910,11809,11907
701,385,49555,5079,11810,11556
702,385,49728,5116,11728,11428
703,385,50494,4685,11637,11184
704,385,49790,4976,11741,11493
705,385,49977,4839,11592,11592
706,385,49764,5003,11684,11549
707,385,48648,5611,12111,11630
708,385,48283,5869,12166,11682
709,385,48431,5744,12014,11811
710,385,48357,5715,12162,11766
711,385,48333,5867,12083,11717
712,385,47643,6127,12300,11930
713,385,47825,6181,12142,11852
714,385,48582,5731,12174,11513
715,385,48559,5734,12152,11555
716,385,50947,4763,12556,9734
717,385,51133,4616,12632,9619
718,385,51038,4704,12467,9791
719,385,50897,4683,12643,9777
720,385,50963,4718,12710,9609
721,385,50967,4734,12584,9715
722,385,50868,4639,12548,9945
723,385,52360,4222,11830,9588
724,385,51757,4383,11959,9901
725,385,52406,3930,11983,9681
726,385,52445,4078,11833,9644
727,385,49802,4981,13217,10000
728,385,47222,6044,14449,10285
729,385,47160,5985,14521,10334
730,385,48440,5403,13859,10298
731,385,47096,6037,14043,10824
732,385,47414,5811,14105,10670
733,385,47161,6177,14018,10644
734,385,47225,6185,13982,10608
735,385,47236,5941,14078,10745
736,385,47174,6171,13982,10673
737,385,46556,6645,13839,10960
738,385,49144,5429,12420,11007
739,385,49218,5508,12260,11014
740,385,46683,6621,13066,11630
741,385,45304,6989,13105,12602
742,385,45269,6898,13145,12688
743,385,45347,6904,13168,12581
744,385,45340,6932,13071,12657
745,385,45403,6890,13085,12622
746,385,45326,6755,13237,12682
747,385,45264,6956,13107,12673
748,385,43969,7767,12928,13336
749,385,43918,7900,12884,13298
750,385,43430,8407,13212,12951
751,385,40882,9568,13995,13555
752,385,43468,8171,13094,13267
753,385,42141,9238,12840,13781
754,385,41855,9355,12961,13829
755,385,41262,9906,13342,13490
756,385,41028,9972,13399,13601
757,385,41423,10079,13104,13394
758,385,41140,9993,13211,13656
759,385,41081,9994,13325,13600
760,385,41999,9322,13336,13343
761,385,41732,9472,13321,13475
762,385,43643,8683,12684,12990
763,385,43568,8769,12553,13110
764,385,42677,9351,13020,12952
765,385,42026,10289,12792,12893
766,385,41247,10780,13240,12733
767,385,40158,11616,13244,12982
768,385,40055,11472,13429,13044
769,385,39105,12369,13004,13522
770,385,39107,12119,13232,13542
771,385,41892,10667,12051,13390
772,385,40649,11372,12343,13636
773,385,40900,11501,12107,13492
774,385,40692,11552,12282,13474
775,385,39360,12657,11839,14144
776,385,38985,12820,11929,14266
777,385,39023,12550,12071,14356
778,385,40256,11960,11728,14056
779,385,41018,11563,11514,13905
780,385,43274,9743,11236,13747
781,385,44569,9119,10865,13447
782,385,43238,9976,11175,13611
783,385,43419,9834,11163,13584
784,385,42360,10654,11253,13733
785,385,43093,10044,11117,13746
786,385,44465,9129,10782,13624
787,385,44421,9069,10968,13542
788,385,44480,9231,10868,13421
789,385,45413,8551,10781,13255
790,385,43585,9594,11467,13354
791,385,43866,9432,11377,13325
792,385,42730,10379,11173,13718
793,385,40291,11696,12767,13246
794,385,41129,11184,12464,13223
795,385,41129,11210,12460,13201
796,385,40811,11424,12585,13180
797,385,42050,10349,12182,13419
798,385,44822,8802,10601,13775
799,385,45360,8378,10694,13568
800,385,45429,8496,10625,13450
801,385,46843,7654,10897,12606
802,385,46860,7780,10730,12630
803,385,47008,7724,10642,12626
804,385,46030,7863,11165,12942
805,385,46078,8171,11064,12687
806,385,47003,7535,10835,12627
807,385,48377,6770,10230,12623
808,385,48644,6457,10342,12557
809,385,45912,8148,11500,12440
810,385,45795,7989,11662,12554
811,385,46890,7472,11423,12215
812,385,44391,8809,12669,12131
813,385,45656,7773,12846,11725
814,385,44987,8051,13266,11696
815,385,43560,8823,13586,12031
816,385,43168,8688,13850,12294
817,385,43100,8783,13785,12332
818,385,43765,8129,13994,12112
819,385,44556,7423,14291,11730
820,385,45002,7275,14058,11665
821,385,43363,7715,14435,12487
822,385,44995,7007,13563,12435
823,385,44830,6923,13589,12658
824,385,44613,6963,13717,12707
825,385,43676,7798,13835,12691
826,385,43500,7869,13894,12737
827,385,43550,7701,14085,12664
828,385,42883,8538,14022,12557
829,385,43428,7907,13902,12763
830,385,42306,8758,13272,13664
831,385,44747,7493,12925,12835
832,385,42231,8668,12835,14266
833,385,42949,8177,12753,14121
834,385,44225,7328,12429,14018
835,385,43776,7720,12878,13626
836,385,43056,8412,12918,13614
837,385,42059,8992,12984,13965
838,385,44728,7684,13137,12451
839,385,45294,7151,12868,12687
840,385,47810,6110,11447,12633
841,385,47955,6293,11259,12493
842,385,47829,6138,11318,12715
843,385,47820,6243,11267,12670
844,385,50490,5059,9789,12662
845,385,50403,5013,9837,12747
846,385,50151,5369,9847,12633
847,385,49158,5807,10244,12791
848,385,46421,7409,10375,13795
849,385,46351,7476,10443,13730
850,385,46519,7228,10396,13857
851,385,46673,7072,10404,13851
852,385,46304,7248,10580,13868
853,385,44791,7759,10505,14945
854,385,44647,7980,10413,14960
855,385,45166,7118,10527,15189
856,385,45447,7559,10208,14786
857,385,46029,6578,10164,15229
858,385,46242,6700,10020,15038
859,385,45497,7286,10013,15204
860,385,45290,7165,10171,15374
861,385,44687,7464,10049,15800
862,385,44644,7737,10082,15537
863,385,43385,8381,10443,15791
864,385,42454,9107,10087,16352
865,385,42850,8997,10002,16151
866,385,41942,9509,10323,16226
867,385,41940,9595,10309,16156
868,385,41891,9791,10301,16017
869,385,42493,9085,10121,16301
870,385,41305,9795,9962,16938
871,385,41142,10192,9884,16782
872,385,42000,9479,10139,16382
