,player_id,player_strategy,mass,independence,ratio
0,1,GTFT: 0.33,0.9,1,0.9
1,2,Cooperator,1.07,1,1.07
2,3,Cooperator,0.48,1,0.48
3,4,Tit For Tat,1.54,1,1.54
4,5,Cooperator,1.69,1,1.69
5,6,Tit For Tat,1.02,1,1.02
6,7,GTFT: 0.33,0.54,1,0.54
7,8,Cooperator,1.02,1,1.02
8,9,Cooperator,0.9,1,0.9
9,10,GTFT: 0.33,1.07,1,1.07
10,11,Defector,0.85,1,0.85
11,12,Tit For Tat,1.55,1,1.55
12,13,GTFT: 0.33,1.93,1,1.93
13,14,Defector,0.81,1,0.81
14,15,Tit For Tat,1.1,1,1.1
15,16,Defector,0.43,1,0.43
16,17,Defector,0.37,1,0.37
17,18,GTFT: 0.33,1.46,1,1.46
18,19,GTFT: 0.33,1.16,1,1.16
19,20,Cooperator,0.69,1,0.69
20,21,Cooperator,1.27,1,1.27
21,22,Defector,0.87,1,0.87
22,23,GTFT: 0.33,0.94,1,0.94
23,24,Defector,0.92,1,0.92
24,25,GTFT: 0.33,1.74,1,1.74
25,26,Tit For Tat,1.15,1,1.15
26,27,GTFT: 0.33,0.95,1,0.95
27,28,Tit For Tat,0.94,1,0.94
28,29,Cooperator,1.42,1,1.42
29,30,GTFT: 0.33,1.68,1,1.68
30,31,Tit For Tat,1.24,1,1.24
31,32,Defector,1.3,1,1.3
32,33,Defector,1.1,1,1.1
33,34,Cooperator,0.91,1,0.91
34,35,Tit For Tat,0.59,1,0.59
35,36,Cooperator,0.91,1,0.91
36,37,Tit For Tat,0.73,1,0.73
37,38,Defector,1.06,1,1.06
38,39,Defector,0.77,1,0.77
39,40,Tit For Tat,1.55,1,1.55
